status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Column1,Column2,Column3,Column4
246675545449582_1283769161740210,video,2017-05-08 09:57:00,51,0,1,51,0,0,0,0,0,,,,
246675545449582_1303369639780162,video,2017-05-08 09:42:00,34,4,0,34,0,0,0,0,0,,,,
246675545449582_1280453208738472,link,2017-05-05 23:27:00,15,0,0,15,0,0,0,0,0,,,,
246675545449582_1279507272166399,video,2017-05-05 05:12:00,75,0,5,75,0,0,0,0,0,,,,
246675545449582_1278450792272047,photo,2017-05-04 08:07:00,177,2,0,173,2,2,0,0,0,,,,
246675545449582_1278061308977662,photo,2017-05-04 00:29:00,520,8,0,505,13,2,0,0,0,,,,
246675545449582_1276088762508250,photo,2017-05-02 10:11:00,134,2,0,132,2,0,0,0,0,,,,
246675545449582_1276013659182427,photo,2017-05-02 08:50:00,228,1,1,220,7,1,0,0,0,,,,
246675545449582_1274485052668621,video,2017-05-01 00:35:00,498,254,17,408,77,5,6,1,1,,,,
246675545449582_1272251959558597,photo,2017-04-29 00:40:00,166,5,2,159,7,0,0,0,0,,,,
246675545449582_1270221603094966,video,2017-04-27 03:14:00,272,265,20,228,44,0,0,0,0,,,,
246675545449582_1270186029765190,photo,2017-04-27 02:23:00,127,7,1,125,2,0,0,0,0,,,,
246675545449582_1269477749836018,photo,2017-04-26 08:35:00,30,0,0,29,0,1,0,0,0,,,,
246675545449582_1269093463207780,link,2017-04-26 00:11:00,33,1,1,33,0,0,0,0,0,,,,
246675545449582_1265081296942330,photo,2017-04-22 01:20:00,252,5,0,239,9,4,0,0,0,,,,
246675545449582_1264410220342771,photo,2017-04-21 09:05:00,287,0,0,286,0,1,0,0,0,,,,
246675545449582_1263257983791328,photo,2017-04-20 07:34:00,264,8,3,257,5,2,0,0,0,,,,
246675545449582_1263186560465137,photo,2017-04-20 06:12:00,152,5,1,148,3,1,0,0,0,,,,
246675545449582_1263178873799239,photo,2017-04-20 06:03:00,61,5,0,57,3,1,0,0,0,,,,
246675545449582_1263174217133038,video,2017-04-20 05:58:00,172,7,7,163,6,2,1,0,0,,,,
246675545449582_1262985247151935,video,2017-04-20 02:36:00,616,523,21,459,125,21,8,0,1,,,,
246675545449582_1262105903906536,photo,2017-04-19 09:17:00,188,0,0,184,4,0,0,0,0,,,,
246675545449582_1262034897246970,video,2017-04-19 08:02:00,593,309,23,484,99,1,4,4,1,,,,
246675545449582_1260586510725142,photo,2017-04-18 01:33:00,189,2,0,182,5,2,0,0,0,,,,
246675545449582_1259500860833707,photo,2017-04-17 01:41:00,178,5,0,175,3,0,0,0,0,,,,
246675545449582_1256629337787526,photo,2017-04-14 09:19:00,318,7,0,313,4,1,0,0,0,,,,
246675545449582_1255176157932844,photo,2017-04-12 22:27:00,362,9,0,352,7,3,0,0,0,,,,
246675545449582_1254118221371971,photo,2017-04-12 00:17:00,48,6,0,48,0,0,0,0,0,,,,
246675545449582_1254116288038831,photo,2017-04-12 00:15:00,248,1,0,244,3,1,0,0,0,,,,
246675545449582_1253313294785797,photo,2017-04-11 05:11:00,520,2,0,509,11,0,0,0,0,,,,
246675545449582_1253204511463342,photo,2017-04-11 01:51:00,97,8,2,94,3,0,0,0,0,,,,
246675545449582_1251371934979933,photo,2017-04-09 03:51:00,400,16,0,392,6,2,0,0,0,,,,
246675545449582_1250654545051672,photo,2017-04-08 11:38:00,218,0,0,212,6,0,0,0,0,,,,
246675545449582_1250548631728930,photo,2017-04-08 09:51:00,77,13,4,77,0,0,0,0,0,,,,
246675545449582_1250132478437212,photo,2017-04-08 01:09:00,204,4,0,198,3,3,0,0,0,,,,
246675545449582_1248887611895032,photo,2017-04-07 00:08:00,405,6,0,399,6,0,0,0,0,,,,
246675545449582_1248175795299547,photo,2017-04-06 08:24:00,210,0,0,204,6,0,0,0,0,,,,
246675545449582_1247680408682419,photo,2017-04-05 22:52:00,214,1,0,208,5,1,0,0,0,,,,
246675545449582_1246920978758362,photo,2017-04-05 06:51:00,374,4,0,360,7,7,0,0,0,,,,
246675545449582_1246913488759111,photo,2017-04-05 06:44:00,457,3,0,444,10,3,0,0,0,,,,
246675545449582_1246883542095439,photo,2017-04-05 06:01:00,215,0,0,205,8,2,0,0,0,,,,
246675545449582_1246498245467302,video,2017-04-04 20:19:00,7,5,0,7,0,0,0,0,0,,,,
246675545449582_1244826458967814,photo,2017-04-03 09:06:00,38,6,3,38,0,0,0,0,0,,,,
246675545449582_1242543832529410,photo,2017-04-01 09:13:00,168,1,0,168,0,0,0,0,0,,,,
246675545449582_1242501812533612,photo,2017-04-01 08:34:00,277,0,0,274,2,1,0,0,0,,,,
246675545449582_1241445855972541,photo,2017-03-31 10:29:00,196,1,0,190,6,0,0,0,0,,,,
246675545449582_1241037512680042,photo,2017-03-31 04:04:00,100,3,0,99,1,0,0,0,0,,,,
246675545449582_1240323252751468,photo,2017-03-30 10:11:00,85,4,0,79,4,2,0,0,0,,,,
246675545449582_1239409519509508,photo,2017-03-29 09:13:00,34,10,6,34,0,0,0,0,0,,,,
246675545449582_1237408416376285,photo,2017-03-27 07:30:00,41,9,0,39,1,1,0,0,0,,,,
246675545449582_1237407966376330,photo,2017-03-27 07:28:00,23,5,1,22,1,0,0,0,0,,,,
246675545449582_1236222419828218,video,2017-03-26 00:47:00,217,24,5,206,10,1,0,0,0,,,,
246675545449582_1235278706589256,photo,2017-03-25 01:22:00,161,9,2,158,3,0,0,0,0,,,,
246675545449582_1235186376598489,photo,2017-03-24 23:03:00,279,0,0,276,3,0,0,0,0,,,,
246675545449582_1233650100085450,photo,2017-03-23 08:13:00,97,9,3,95,2,0,0,0,0,,,,
246675545449582_1233223386794788,photo,2017-03-22 21:06:00,489,3,0,480,6,3,0,0,0,,,,
246675545449582_1232468266870300,photo,2017-03-22 04:00:00,245,4,0,242,3,0,0,0,0,,,,
246675545449582_1231639473619846,photo,2017-03-21 08:48:00,270,5,0,268,2,0,0,0,0,,,,
246675545449582_1231490300301430,photo,2017-03-21 05:14:00,166,11,1,165,1,0,0,0,0,,,,
246675545449582_1231328130317647,video,2017-03-21 01:20:00,121,18,3,110,11,0,0,0,0,,,,
246675545449582_1231287666988360,photo,2017-03-21 00:24:00,33,9,1,33,0,0,0,0,0,,,,
246675545449582_1231287606988366,photo,2017-03-21 00:23:00,72,1,0,72,0,0,0,0,0,,,,
246675545449582_1231280986989028,photo,2017-03-21 00:13:00,174,0,0,173,1,0,0,0,0,,,,
246675545449582_1231257093658084,photo,2017-03-20 23:19:00,192,0,0,186,3,3,0,0,0,,,,
246675545449582_1231242440326216,video,2017-03-20 22:50:00,286,61,5,250,30,5,1,0,0,,,,
246675545449582_1231206533663140,photo,2017-03-20 21:46:00,231,0,0,230,0,1,0,0,0,,,,
246675545449582_1231206253663168,photo,2017-03-20 21:46:00,138,1,0,135,2,1,0,0,0,,,,
246675545449582_1230590363724757,photo,2017-03-20 04:56:00,104,6,1,102,2,0,0,0,0,,,,
246675545449582_1230583823725411,photo,2017-03-20 04:43:00,91,10,4,90,0,1,0,0,0,,,,
246675545449582_1230346027082524,photo,2017-03-19 21:39:00,682,22,0,657,12,13,0,0,0,,,,
246675545449582_1229012967215830,video,2017-03-18 09:09:00,1379,769,69,1131,234,4,4,2,4,,,,
246675545449582_1228848210565639,photo,2017-03-18 05:10:00,629,16,1,610,16,2,1,0,0,,,,
246675545449582_1226281594155634,video,2017-03-15 05:51:00,58,4,3,58,0,0,0,0,0,,,,
246675545449582_1225558117561315,photo,2017-03-14 09:10:00,272,9,0,268,2,2,0,0,0,,,,
246675545449582_1225220974261696,photo,2017-03-14 00:42:00,213,2,2,207,6,0,0,0,0,,,,
246675545449582_1224187674365026,photo,2017-03-13 00:46:00,225,2,0,220,5,0,0,0,0,,,,
246675545449582_1224030577714069,photo,2017-03-12 23:45:00,463,48,2,450,8,4,1,0,0,,,,
246675545449582_1223199424463851,photo,2017-03-12 02:52:00,285,7,0,276,8,1,0,0,0,,,,
246675545449582_1223157987801328,photo,2017-03-12 01:41:00,526,18,0,512,12,2,0,0,0,,,,
246675545449582_1223077674476026,photo,2017-03-11 23:26:00,418,4,0,406,9,3,0,0,0,,,,
246675545449582_1222413617875765,photo,2017-03-11 08:04:00,515,10,0,505,9,0,1,0,0,,,,
246675545449582_1222412677875859,photo,2017-03-11 08:02:00,377,5,0,365,10,2,0,0,0,,,,
246675545449582_1222237971226663,photo,2017-03-11 03:13:00,1186,37,1,1161,19,6,0,0,0,,,,
246675545449582_1221151348001992,video,2017-03-09 22:56:00,591,560,49,498,84,3,4,1,1,,,,
246675545449582_1216734251777035,photo,2017-03-05 10:03:00,424,8,1,411,13,0,0,0,0,,,,
246675545449582_1215880921862368,photo,2017-03-04 12:13:00,119,16,0,105,0,0,0,8,6,,,,
246675545449582_1215763855207408,photo,2017-03-04 09:33:00,67,9,0,66,1,0,0,0,0,,,,
246675545449582_1215755788541548,photo,2017-03-04 09:22:00,439,10,3,424,15,0,0,0,0,,,,
246675545449582_1215755648541562,status,2017-03-04 09:22:00,1043,117,24,984,58,1,0,0,0,,,,
246675545449582_1215751681875292,photo,2017-03-04 09:17:00,690,10,0,667,21,2,0,0,0,,,,
246675545449582_1213633825420411,status,2017-03-02 00:52:00,84,7,1,84,0,0,0,0,0,,,,
246675545449582_1212815102168950,photo,2017-03-01 01:27:00,491,16,0,478,11,2,0,0,0,,,,
246675545449582_1211991745584619,photo,2017-02-28 02:45:00,63,1,0,61,0,2,0,0,0,,,,
246675545449582_1211406398976487,link,2017-02-27 10:53:00,46,3,1,46,0,0,0,0,0,,,,
246675545449582_1208615195922274,photo,2017-02-24 09:12:00,320,17,0,309,9,1,1,0,0,,,,
246675545449582_1206677249449402,video,2017-02-22 02:51:00,51,8,6,51,0,0,0,0,0,,,,
246675545449582_1204775666306227,photo,2017-02-20 01:13:00,85,9,2,83,2,0,0,0,0,,,,
246675545449582_1204766949640432,photo,2017-02-20 01:02:00,99,13,0,98,1,0,0,0,0,,,,
246675545449582_1202681639848963,photo,2017-02-17 22:28:00,213,13,1,212,1,0,0,0,0,,,,
246675545449582_1200635193386941,photo,2017-02-16 05:37:00,156,12,0,154,2,0,0,0,0,,,,
246675545449582_1199699436813850,video,2017-02-15 09:11:00,204,128,4,184,17,0,2,1,0,,,,
246675545449582_1199487093501751,photo,2017-02-15 03:08:00,246,8,0,241,3,2,0,0,0,,,,
246675545449582_1198739810243146,photo,2017-02-14 07:41:00,225,2,0,219,6,0,0,0,0,,,,
246675545449582_1198573446926449,video,2017-02-14 04:01:00,256,427,30,191,62,1,2,0,0,,,,
246675545449582_1198444310272696,photo,2017-02-14 00:17:00,146,1,0,142,2,2,0,0,0,,,,
246675545449582_1197655157018278,photo,2017-02-13 01:54:00,212,0,1,206,5,0,1,0,0,,,,
246675545449582_1196791003771360,photo,2017-02-12 01:05:00,229,3,0,225,4,0,0,0,0,,,,
246675545449582_1196036140513513,photo,2017-02-11 04:26:00,66,2,0,64,1,1,0,0,0,,,,
246675545449582_1196034470513680,photo,2017-02-11 04:22:00,158,0,0,157,1,0,0,0,0,,,,
246675545449582_1195868550530272,photo,2017-02-10 23:58:00,301,7,0,288,6,6,0,1,0,,,,
246675545449582_1195835127200281,video,2017-02-10 22:58:00,88,1,0,87,1,0,0,0,0,,,,
246675545449582_1195826603867800,video,2017-02-10 22:43:00,148,54,2,126,18,4,0,0,0,,,,
246675545449582_1194979570619170,photo,2017-02-09 23:35:00,398,11,0,390,4,4,0,0,0,,,,
246675545449582_1194152324035228,photo,2017-02-09 03:00:00,89,4,0,86,3,0,0,0,0,,,,
246675545449582_1194152114035249,photo,2017-02-09 03:00:00,151,0,0,146,3,2,0,0,0,,,,
246675545449582_1193948517388942,photo,2017-02-08 21:30:00,155,5,0,152,2,0,1,0,0,,,,
246675545449582_1193370614113399,video,2017-02-08 07:20:00,109,13,0,104,5,0,0,0,0,,,,
246675545449582_1193100794140381,video,2017-02-07 23:56:00,117,16,0,104,11,2,0,0,0,,,,
246675545449582_1193098504140610,video,2017-02-07 23:54:00,112,7,0,101,11,0,0,0,0,,,,
246675545449582_1193082417475552,photo,2017-02-07 23:26:00,132,3,0,123,5,4,0,0,0,,,,
246675545449582_1193081934142267,photo,2017-02-07 23:25:00,149,3,0,142,5,2,0,0,0,,,,
246675545449582_1192627357521058,photo,2017-02-07 12:37:00,274,9,0,260,11,2,1,0,0,,,,
246675545449582_1192593007524493,video,2017-02-07 11:54:00,195,95,5,162,30,0,3,0,0,,,,
246675545449582_1192139650903162,video,2017-02-07 01:35:00,138,25,2,125,11,2,0,0,0,,,,
246675545449582_1191470297636764,video,2017-02-06 09:52:00,627,266,8,519,105,2,0,1,0,,,,
246675545449582_1187218114728649,photo,2017-02-02 05:18:00,289,23,0,279,7,3,0,0,0,,,,
246675545449582_1186387618145032,photo,2017-02-01 06:25:00,209,10,0,204,4,1,0,0,0,,,,
246675545449582_1186230391494088,video,2017-02-01 01:49:00,162,75,6,145,16,0,1,0,0,,,,
246675545449582_1185479421569185,photo,2017-01-31 05:46:00,265,11,0,259,6,0,0,0,0,,,,
246675545449582_1184777364972724,photo,2017-01-30 08:20:00,301,10,0,294,6,1,0,0,0,,,,
246675545449582_1183760258407768,photo,2017-01-29 01:43:00,213,5,0,209,4,0,0,0,0,,,,
246675545449582_1183759621741165,photo,2017-01-29 01:41:00,210,3,0,206,4,0,0,0,0,,,,
246675545449582_1182845348499259,photo,2017-01-27 21:41:00,408,11,0,393,9,6,0,0,0,,,,
246675545449582_1175029279280866,photo,2017-01-20 08:15:00,223,6,0,215,7,1,0,0,0,,,,
246675545449582_1174777059306088,photo,2017-01-20 00:05:00,359,4,0,353,5,1,0,0,0,,,,
246675545449582_1174655055984955,photo,2017-01-19 20:31:00,535,2,0,485,27,0,0,23,0,,,,
246675545449582_1173110559472738,photo,2017-01-18 05:09:00,362,10,0,354,8,0,0,0,0,,,,
246675545449582_1171413546309106,video,2017-01-16 08:09:00,266,165,10,215,42,3,4,2,0,,,,
246675545449582_1170579266392534,photo,2017-01-15 09:45:00,156,2,0,151,5,0,0,0,0,,,,
246675545449582_1170378916412569,video,2017-01-15 04:01:00,110,21,0,102,6,1,1,0,0,,,,
246675545449582_1170184399765354,video,2017-01-14 22:34:00,446,6148,120,352,80,7,5,0,2,,,,
246675545449582_1170144596436001,status,2017-01-14 21:23:00,102,1,0,102,0,0,0,0,0,,,,
246675545449582_1169554633161664,photo,2017-01-14 06:34:00,161,6,0,158,3,0,0,0,0,,,,
246675545449582_1169527336497727,photo,2017-01-14 05:44:00,279,8,0,273,6,0,0,0,0,,,,
246675545449582_1168502879933506,photo,2017-01-13 04:16:00,288,6,0,281,5,2,0,0,0,,,,
246675545449582_1167223483394779,photo,2017-01-11 23:58:00,230,8,0,221,8,1,0,0,0,,,,
246675545449582_1166277320156062,photo,2017-01-11 00:23:00,271,12,0,262,6,3,0,0,0,,,,
246675545449582_1166276610156133,photo,2017-01-11 00:21:00,113,2,1,107,3,2,0,1,0,,,,
246675545449582_1165505946899866,video,2017-01-10 01:40:00,256,103,16,205,47,1,2,0,1,,,,
246675545449582_1164079123709215,photo,2017-01-08 09:15:00,306,4,0,301,3,2,0,0,0,,,,
246675545449582_1164073297043131,photo,2017-01-08 09:03:00,566,10,0,548,4,14,0,0,0,,,,
246675545449582_1164009767049484,photo,2017-01-08 07:44:00,186,1,1,184,0,2,0,0,0,,,,
246675545449582_1164006150383179,video,2017-01-08 07:40:00,135,9,2,118,10,4,2,1,0,,,,
246675545449582_1163966020387192,video,2017-01-08 06:30:00,174,195,3,146,18,5,4,1,0,,,,
246675545449582_1163738290409965,video,2017-01-07 23:09:00,171,84,4,159,10,2,0,0,0,,,,
246675545449582_1163132137137247,photo,2017-01-07 05:04:00,373,8,0,365,5,3,0,0,0,,,,
246675545449582_1163021547148306,photo,2017-01-07 01:52:00,403,5,0,392,8,3,0,0,0,,,,
246675545449582_1162290423888085,photo,2017-01-06 05:10:00,139,14,0,138,1,0,0,0,0,,,,
246675545449582_1162103183906809,photo,2017-01-06 04:29:00,148,16,5,146,1,1,0,0,0,,,,
246675545449582_1159787837471677,photo,2017-01-03 03:55:00,270,8,0,265,4,1,0,0,0,,,,
246675545449582_1159578674159260,photo,2017-01-02 21:13:00,343,8,0,334,7,1,1,0,0,,,,
246675545449582_1159059407544520,photo,2017-01-02 08:25:00,254,5,0,252,2,0,0,0,0,,,,
246675545449582_1157109567739504,photo,2016-12-31 05:13:00,304,9,6,298,5,1,0,0,0,,,,
246675545449582_1156436197806841,photo,2016-12-30 09:37:00,437,6,0,433,4,0,0,0,0,,,,
246675545449582_1155481771235617,photo,2016-12-29 06:26:00,412,4,2,399,13,0,0,0,0,,,,
246675545449582_1153511178099343,photo,2016-12-26 22:07:00,183,11,0,175,6,2,0,0,0,,,,
246675545449582_1153045071479287,photo,2016-12-26 08:50:00,353,8,2,342,9,1,1,0,0,,,,
246675545449582_1152934644823663,photo,2016-12-26 05:17:00,144,14,1,142,2,0,0,0,0,,,,
246675545449582_1152913828159078,photo,2016-12-26 04:28:00,905,10,5,876,21,8,0,0,0,,,,
246675545449582_1152110821572712,video,2016-12-25 06:17:00,151,19,2,129,18,2,1,1,0,,,,
246675545449582_1151900288260432,photo,2016-12-25 00:26:00,276,4,0,264,8,3,1,0,0,,,,
246675545449582_1151226804994447,photo,2016-12-24 07:59:00,227,3,4,218,8,1,0,0,0,,,,
246675545449582_1150847395032388,video,2016-12-24 00:15:00,340,1201,47,276,55,1,6,1,1,,,,
246675545449582_1150804555036672,photo,2016-12-23 23:17:00,478,12,0,463,11,4,0,0,0,,,,
246675545449582_1150189498431511,photo,2016-12-23 09:10:00,189,22,2,185,3,1,0,0,0,,,,
246675545449582_1149785171805277,photo,2016-12-22 23:15:00,211,7,0,207,4,0,0,0,0,,,,
246675545449582_1148908718559589,photo,2016-12-22 02:06:00,296,2,0,293,3,0,0,0,0,,,,
246675545449582_1148872305229897,video,2016-12-22 01:07:00,113,15,1,100,9,1,1,2,0,,,,
246675545449582_1148811685235959,photo,2016-12-21 23:08:00,113,2,0,109,4,0,0,0,0,,,,
246675545449582_1148804495236678,video,2016-12-21 22:53:00,133,19,2,115,13,4,1,0,0,,,,
246675545449582_1148778498572611,photo,2016-12-21 22:27:00,223,3,0,213,5,5,0,0,0,,,,
246675545449582_1148294565287671,photo,2016-12-21 10:13:00,322,8,1,311,8,3,0,0,0,,,,
246675545449582_1148113975305730,photo,2016-12-21 05:59:00,235,3,0,230,4,0,1,0,0,,,,
246675545449582_1148100295307098,photo,2016-12-21 05:45:00,163,1,0,160,3,0,0,0,0,,,,
246675545449582_1148092638641197,photo,2016-12-21 05:36:00,373,4,3,367,5,1,0,0,0,,,,
246675545449582_1148031001980694,video,2016-12-21 04:24:00,249,147,8,193,50,2,4,0,0,,,,
246675545449582_1148003018650159,photo,2016-12-21 03:42:00,129,2,0,123,5,1,0,0,0,,,,
246675545449582_1147904175326710,photo,2016-12-21 00:58:00,245,7,0,234,6,4,0,1,0,,,,
246675545449582_1147875258662935,photo,2016-12-21 00:10:00,272,9,0,264,6,2,0,0,0,,,,
246675545449582_1147854628664998,video,2016-12-20 23:43:00,239,127,7,189,47,0,3,0,0,,,,
246675545449582_1147205385396589,photo,2016-12-20 08:47:00,135,9,1,131,3,1,0,0,0,,,,
246675545449582_1147185192065275,photo,2016-12-20 08:20:00,333,44,0,325,6,2,0,0,0,,,,
246675545449582_1147006065416521,photo,2016-12-20 03:45:00,96,3,0,94,2,0,0,0,0,,,,
246675545449582_1146994878750973,photo,2016-12-20 03:25:00,210,7,0,203,7,0,0,0,0,,,,
246675545449582_1146940198756441,video,2016-12-20 01:42:00,154,72,6,124,24,3,2,1,0,,,,
246675545449582_1146916275425500,photo,2016-12-20 00:57:00,192,8,0,189,3,0,0,0,0,,,,
246675545449582_1146771785439949,photo,2016-12-19 20:32:00,152,2,0,151,1,0,0,0,0,,,,
246675545449582_1146305782153216,photo,2016-12-19 08:33:00,222,3,0,216,6,0,0,0,0,,,,
246675545449582_1146248778825583,photo,2016-12-19 07:09:00,227,1,0,223,2,2,0,0,0,,,,
246675545449582_1145729508877510,photo,2016-12-18 21:12:00,542,21,1,521,11,9,1,0,0,,,,
246675545449582_1144522998998161,video,2016-12-18 01:44:00,279,274,15,233,42,4,0,0,0,,,,
246675545449582_1144499455667182,photo,2016-12-18 01:19:00,263,8,0,258,3,0,1,1,0,,,,
246675545449582_1140401796076948,video,2016-12-15 02:19:00,358,5498,94,294,57,1,5,1,0,,,,
246675545449582_1140232509427210,video,2016-12-15 00:00:00,65,4,1,65,0,0,0,0,0,,,,
246675545449582_1136992979751163,photo,2016-12-12 10:43:00,190,11,1,182,5,3,0,0,0,,,,
246675545449582_1135961669854294,photo,2016-12-11 11:14:00,320,4,1,309,10,1,0,0,0,,,,
246675545449582_1134445683339226,photo,2016-12-10 02:19:00,266,8,0,254,9,3,0,0,0,,,,
246675545449582_1134207113363083,video,2016-12-09 21:48:00,452,19013,161,353,92,2,3,2,0,,,,
246675545449582_1133575740092887,status,2016-12-09 10:44:00,123,23,0,114,0,0,3,6,0,,,,
246675545449582_1133476640102797,video,2016-12-09 09:29:00,543,4661,178,397,136,2,6,1,1,,,,
246675545449582_1133027370147724,photo,2016-12-08 23:57:00,278,8,0,267,9,2,0,0,0,,,,
246675545449582_1132905676826560,video,2016-12-08 21:11:00,445,432,27,315,124,2,3,0,1,,,,
246675545449582_1132169446900183,photo,2016-12-08 06:58:00,196,7,8,190,2,4,0,0,0,,,,
246675545449582_1132036880246773,video,2016-12-08 04:21:00,607,383,52,446,159,1,0,0,1,,,,
246675545449582_1131998556917272,photo,2016-12-08 03:22:00,180,4,0,166,12,2,0,0,0,,,,
246675545449582_1131974173586377,photo,2016-12-08 02:38:00,236,8,0,228,8,0,0,0,0,,,,
246675545449582_1131215043662290,status,2016-12-07 09:30:00,93,2,1,90,3,0,0,0,0,,,,
246675545449582_1130951013688693,video,2016-12-07 05:01:00,48,6,0,47,1,0,0,0,0,,,,
246675545449582_1130936990356762,video,2016-12-07 04:39:00,245,169,37,205,33,5,2,0,0,,,,
246675545449582_1127930780657383,status,2016-12-05 00:56:00,225,12,29,222,2,1,0,0,0,,,,
246675545449582_1127110904072704,photo,2016-12-04 09:58:00,133,4,2,128,5,0,0,0,0,,,,
246675545449582_1127110410739420,photo,2016-12-04 09:58:00,170,11,2,159,11,0,0,0,0,,,,
246675545449582_1123561147761013,photo,2016-12-02 01:12:00,304,13,0,294,9,1,0,0,0,,,,
246675545449582_1123559867761141,photo,2016-12-02 01:10:00,150,5,0,148,1,1,0,0,0,,,,
246675545449582_1122787121171749,photo,2016-12-01 12:35:00,387,8,0,375,9,3,0,0,0,,,,
246675545449582_1121060898011038,video,2016-11-30 08:46:00,564,20990,154,473,82,3,3,3,0,,,,
246675545449582_1117028825080912,photo,2016-11-27 06:06:00,261,36,1,256,5,0,0,0,0,,,,
246675545449582_1115512555232539,photo,2016-11-26 04:51:00,477,12,0,468,6,3,0,0,0,,,,
246675545449582_1110381239079004,photo,2016-11-22 00:03:00,154,19,7,153,1,0,0,0,0,,,,
246675545449582_1108612865922508,photo,2016-11-20 07:05:00,130,13,2,124,3,2,1,0,0,,,,
246675545449582_1106131959503932,photo,2016-11-17 20:56:00,307,0,0,294,12,0,1,0,0,,,,
246675545449582_1103306073119854,photo,2016-11-15 04:07:00,113,12,5,111,2,0,0,0,0,,,,
246675545449582_1102277329889395,photo,2016-11-13 23:43:00,77,4,2,77,0,0,0,0,0,,,,
246675545449582_1101125083337953,video,2016-11-13 01:35:00,38,4,0,37,0,0,1,0,0,,,,
246675545449582_1099887506795044,photo,2016-11-12 01:15:00,209,9,0,206,2,0,1,0,0,,,,
246675545449582_1094491660667962,photo,2016-11-07 00:51:00,99,0,3,98,1,0,0,0,0,,,,
246675545449582_1094485160668612,video,2016-11-07 00:35:00,119,8,2,113,5,1,0,0,0,,,,
246675545449582_1085847048199090,photo,2016-10-29 23:56:00,182,2,21,180,2,0,0,0,0,,,,
246675545449582_1083923348391460,photo,2016-10-27 20:26:00,155,1,4,148,4,0,0,3,0,,,,
246675545449582_1083918448391950,video,2016-10-27 20:14:00,86,0,0,76,4,0,0,6,0,,,,
246675545449582_1083917665058695,video,2016-10-27 20:12:00,124,0,0,114,4,0,0,6,0,,,,
246675545449582_1082633148520480,video,2016-10-26 10:48:00,221,1,0,211,0,8,0,2,0,,,,
246675545449582_1082251121892016,photo,2016-10-26 00:00:00,52,0,0,52,0,0,0,0,0,,,,
246675545449582_1082248058558989,video,2016-10-25 23:51:00,38,7,1,38,0,0,0,0,0,,,,
246675545449582_1082247548559040,photo,2016-10-25 23:50:00,2,0,37,2,0,0,0,0,0,,,,
246675545449582_1081853581931770,photo,2016-10-25 11:23:00,347,0,1,335,12,0,0,0,0,,,,
246675545449582_1081800408603754,photo,2016-10-25 09:55:00,99,0,30,97,2,0,0,0,0,,,,
246675545449582_1081602005290261,photo,2016-10-25 04:56:00,210,0,6,202,4,0,0,4,0,,,,
246675545449582_1081526181964510,photo,2016-10-25 02:51:00,178,0,0,171,7,0,0,0,0,,,,
246675545449582_1081469945303467,photo,2016-10-25 01:23:00,149,0,1,143,5,1,0,0,0,,,,
